_time,_value,_field,_measurement,nodo
2025-07-01 06:20:00,47.29,leq,leq,17
2025-07-01 06:25:00,66.43,leq,leq,17
2025-07-01 06:30:00,42.42,leq,leq,17
2025-07-01 06:35:00,53.49,leq,leq,17
2025-07-01 06:40:00,62.41,leq,leq,17
2025-07-01 06:45:00,48.67,leq,leq,17
2025-07-01 06:50:00,73.88,leq,leq,17
2025-07-01 06:55:00,54.05,leq,leq,17
2025-07-01 07:00:00,46.62,leq,leq,17
2025-07-01 07:05:00,72.73,leq,leq,17
2025-07-01 07:10:00,46.64,leq,leq,17
2025-07-01 07:15:00,41.21,leq,leq,17
2025-07-01 07:20:00,58.22,leq,leq,17
2025-07-01 07:25:00,40.65,leq,leq,17
2025-07-01 07:30:00,54.88,leq,leq,17
2025-07-01 07:35:00,71.5,leq,leq,17
2025-07-01 07:40:00,77.05,leq,leq,17
2025-07-01 07:45:00,48.0,leq,leq,17
2025-07-01 07:50:00,59.21,leq,leq,17
2025-07-01 07:55:00,49.57,leq,leq,17
2025-07-01 08:00:00,63.44,leq,leq,17
2025-07-01 08:05:00,57.46,leq,leq,17
2025-07-01 08:10:00,49.75,leq,leq,17
2025-07-01 08:15:00,60.63,leq,leq,17
2025-07-01 00:00:00,78.88,leq,leq,18
2025-07-01 00:05:00,44.57,leq,leq,18
2025-07-01 00:10:00,67.57,leq,leq,18
2025-07-01 00:15:00,52.89,leq,leq,18
2025-07-01 00:20:00,66.81,leq,leq,18
2025-07-01 00:25:00,41.44,leq,leq,18
2025-07-01 00:30:00,61.68,leq,leq,18
2025-07-01 00:35:00,41.47,leq,leq,18
2025-07-01 00:40:00,67.07,leq,leq,18
2025-07-01 00:45:00,75.25,leq,leq,18
2025-07-01 00:50:00,58.35,leq,leq,18
2025-07-01 00:55:00,57.38,leq,leq,18
2025-07-01 01:00:00,48.97,leq,leq,18
2025-07-01 01:05:00,61.78,leq,leq,18
2025-07-01 01:10:00,41.27,leq,leq,18
2025-07-01 01:15:00,71.65,leq,leq,18
2025-07-01 01:20:00,46.27,leq,leq,18
2025-07-01 01:25:00,54.33,leq,leq,18
2025-07-01 01:30:00,49.63,leq,leq,18
2025-07-01 01:35:00,49.65,leq,leq,18
2025-07-01 01:40:00,51.05,leq,leq,18
2025-07-01 01:45:00,70.42,leq,leq,18
2025-07-01 01:50:00,77.23,leq,leq,18
2025-07-01 01:55:00,55.72,leq,leq,18
2025-07-01 02:00:00,40.33,leq,leq,18
2025-07-01 02:05:00,66.91,leq,leq,18
2025-07-01 02:10:00,47.55,leq,leq,18
2025-07-01 02:15:00,78.1,leq,leq,18
2025-07-01 02:20:00,60.78,leq,leq,18
2025-07-01 02:25:00,68.52,leq,leq,18
2025-07-01 02:30:00,66.74,leq,leq,18
2025-07-01 02:35:00,51.39,leq,leq,18
2025-07-01 02:40:00,70.1,leq,leq,18
2025-07-01 02:45:00,69.66,leq,leq,18
2025-07-01 02:50:00,52.62,leq,leq,18
2025-07-01 02:55:00,69.35,leq,leq,18
2025-07-01 03:00:00,75.99,leq,leq,18
2025-07-01 03:05:00,47.55,leq,leq,18
2025-07-01 03:10:00,59.27,leq,leq,18
2025-07-01 03:15:00,72.56,leq,leq,18
2025-07-01 03:20:00,67.12,leq,leq,18
2025-07-01 03:25:00,74.58,leq,leq,18
2025-07-01 03:30:00,50.55,leq,leq,18
2025-07-01 03:35:00,59.85,leq,leq,18
2025-07-01 03:40:00,68.6,leq,leq,18
2025-07-01 03:45:00,76.38,leq,leq,18
2025-07-01 03:50:00,47.59,leq,leq,18
2025-07-01 03:55:00,61.35,leq,leq,18
2025-07-01 04:00:00,76.66,leq,leq,18
2025-07-01 04:05:00,71.54,leq,leq,18
2025-07-01 04:10:00,52.51,leq,leq,18
2025-07-01 04:15:00,51.92,leq,leq,18
2025-07-01 04:20:00,76.32,leq,leq,18
2025-07-01 04:25:00,65.77,leq,leq,18
2025-07-01 04:30:00,67.26,leq,leq,18
2025-07-01 04:35:00,40.22,leq,leq,18
2025-07-01 04:40:00,54.46,leq,leq,18
2025-07-01 04:45:00,69.56,leq,leq,18
2025-07-01 04:50:00,41.1,leq,leq,18
2025-07-01 04:55:00,55.51,leq,leq,18
2025-07-01 05:00:00,66.45,leq,leq,18
2025-07-01 05:05:00,55.58,leq,leq,18
2025-07-01 05:10:00,41.05,leq,leq,18
2025-07-01 05:15:00,61.66,leq,leq,18
2025-07-01 05:20:00,42.93,leq,leq,18
2025-07-01 05:25:00,46.42,leq,leq,18
2025-07-01 05:30:00,48.7,leq,leq,18
2025-07-01 05:35:00,56.91,leq,leq,18
2025-07-01 05:40:00,42.57,leq,leq,18
2025-07-01 05:45:00,59.41,leq,leq,18
2025-07-01 05:50:00,52.03,leq,leq,18
2025-07-01 05:55:00,79.0,leq,leq,18
2025-07-01 06:00:00,78.64,leq,leq,18
2025-07-01 06:05:00,77.62,leq,leq,18
2025-07-01 06:10:00,74.69,leq,leq,18
2025-07-01 06:15:00,40.31,leq,leq,18
2025-07-01 06:20:00,57.52,leq,leq,18
2025-07-01 06:25:00,76.3,leq,leq,18
2025-07-01 06:30:00,67.03,leq,leq,18
2025-07-01 06:35:00,68.05,leq,leq,18
2025-07-01 06:40:00,76.78,leq,leq,18
2025-07-01 06:45:00,50.61,leq,leq,18
2025-07-01 06:50:00,55.71,leq,leq,18
2025-07-01 06:55:00,53.3,leq,leq,18
2025-07-01 07:00:00,57.64,leq,leq,18
2025-07-01 07:05:00,69.52,leq,leq,18
2025-07-01 07:10:00,62.31,leq,leq,18
2025-07-01 07:15:00,67.18,leq,leq,18
2025-07-01 07:20:00,62.98,leq,leq,18
2025-07-01 07:25:00,46.32,leq,leq,18
2025-07-01 07:30:00,70.46,leq,leq,18
2025-07-01 07:35:00,76.03,leq,leq,18
2025-07-01 07:40:00,77.2,leq,leq,18
2025-07-01 07:45:00,68.12,leq,leq,18
2025-07-01 07:50:00,46.09,leq,leq,18
2025-07-01 07:55:00,66.12,leq,leq,18
2025-07-01 08:00:00,63.88,leq,leq,18
2025-07-01 08:05:00,50.65,leq,leq,18
2025-07-01 08:10:00,53.62,leq,leq,18
2025-07-01 08:15:00,44.88,leq,leq,18
2025-07-01 00:00:00,52.91,leq,leq,19
2025-07-01 00:05:00,64.68,leq,leq,19
2025-07-01 00:10:00,67.62,leq,leq,19
2025-07-01 00:15:00,74.52,leq,leq,19
2025-07-01 00:20:00,55.37,leq,leq,19
2025-07-01 00:25:00,45.64,leq,leq,19
2025-07-01 00:30:00,62.99,leq,leq,19
2025-07-01 00:35:00,45.7,leq,leq,19
2025-07-01 00:40:00,49.94,leq,leq,19
2025-07-01 00:45:00,51.61,leq,leq,19
2025-07-01 00:50:00,65.49,leq,leq,19
2025-07-01 00:55:00,76.22,leq,leq,19
2025-07-01 01:00:00,41.71,leq,leq,19
2025-07-01 01:05:00,77.57,leq,leq,19
2025-07-01 01:10:00,59.25,leq,leq,19
2025-07-01 01:15:00,45.98,leq,leq,19
2025-07-01 01:20:00,69.86,leq,leq,19
2025-07-01 01:25:00,42.41,leq,leq,19
2025-07-01 01:30:00,55.5,leq,leq,19
2025-07-01 01:35:00,75.44,leq,leq,19
2025-07-01 01:40:00,59.0,leq,leq,19
2025-07-01 01:45:00,75.42,leq,leq,19
2025-07-01 01:50:00,52.02,leq,leq,19
2025-07-01 01:55:00,74.01,leq,leq,19
2025-07-01 02:00:00,55.6,leq,leq,19
2025-07-01 02:05:00,51.54,leq,leq,19
2025-07-01 02:10:00,51.55,leq,leq,19
2025-07-01 02:15:00,55.21,leq,leq,19
2025-07-01 02:20:00,78.98,leq,leq,19
2025-07-01 02:25:00,52.39,leq,leq,19
2025-07-01 02:30:00,57.71,leq,leq,19
2025-07-01 02:35:00,45.95,leq,leq,19
2025-07-01 02:40:00,68.1,leq,leq,19
2025-07-01 02:45:00,52.5,leq,leq,19
2025-07-01 02:50:00,75.68,leq,leq,19
2025-07-01 02:55:00,43.57,leq,leq,19
2025-07-01 03:00:00,73.18,leq,leq,19
2025-07-01 03:05:00,65.4,leq,leq,19
2025-07-01 03:10:00,79.27,leq,leq,19
2025-07-01 03:15:00,62.81,leq,leq,19
2025-07-01 03:20:00,58.45,leq,leq,19
2025-07-01 03:25:00,54.53,leq,leq,19
2025-07-01 03:30:00,63.98,leq,leq,19
2025-07-01 03:35:00,64.51,leq,leq,19
2025-07-01 03:40:00,47.48,leq,leq,19
2025-07-01 03:45:00,70.63,leq,leq,19
2025-07-01 03:50:00,79.14,leq,leq,19
2025-07-01 03:55:00,74.0,leq,leq,19
2025-07-01 04:00:00,65.69,leq,leq,19
2025-07-01 04:05:00,48.32,leq,leq,19
2025-07-01 04:10:00,66.45,leq,leq,19
2025-07-01 04:15:00,61.26,leq,leq,19
2025-07-01 04:20:00,55.44,leq,leq,19
2025-07-01 04:25:00,40.84,leq,leq,19
2025-07-01 04:30:00,56.19,leq,leq,19
2025-07-01 04:35:00,60.87,leq,leq,19
2025-07-01 04:40:00,62.54,leq,leq,19
2025-07-01 04:45:00,49.13,leq,leq,19
2025-07-01 04:50:00,65.06,leq,leq,19
2025-07-01 04:55:00,51.95,leq,leq,19
2025-07-01 05:00:00,50.59,leq,leq,19
2025-07-01 05:05:00,73.08,leq,leq,19
2025-07-01 05:10:00,52.27,leq,leq,19
2025-07-01 05:15:00,68.6,leq,leq,19
2025-07-01 05:20:00,42.18,leq,leq,19
2025-07-01 05:25:00,52.99,leq,leq,19
2025-07-01 05:30:00,49.03,leq,leq,19
2025-07-01 05:35:00,54.35,leq,leq,19
2025-07-01 05:40:00,65.8,leq,leq,19
2025-07-01 05:45:00,71.84,leq,leq,19
2025-07-01 05:50:00,68.03,leq,leq,19
2025-07-01 05:55:00,70.3,leq,leq,19
2025-07-01 06:00:00,61.59,leq,leq,19
2025-07-01 06:05:00,58.63,leq,leq,19
2025-07-01 06:10:00,60.75,leq,leq,19
2025-07-01 06:15:00,40.31,leq,leq,19
2025-07-01 06:20:00,56.65,leq,leq,19
2025-07-01 06:25:00,59.17,leq,leq,19
2025-07-01 06:30:00,41.64,leq,leq,19
2025-07-01 06:35:00,76.24,leq,leq,19
2025-07-01 06:40:00,53.78,leq,leq,19
2025-07-01 06:45:00,50.64,leq,leq,19
2025-07-01 06:50:00,54.54,leq,leq,19
2025-07-01 06:55:00,43.97,leq,leq,19
2025-07-01 07:00:00,75.91,leq,leq,19
2025-07-01 07:05:00,55.84,leq,leq,19
2025-07-01 07:10:00,57.35,leq,leq,19
2025-07-01 07:15:00,47.42,leq,leq,19
2025-07-01 07:20:00,44.68,leq,leq,19
2025-07-01 07:25:00,79.53,leq,leq,19
2025-07-01 07:30:00,40.39,leq,leq,19
2025-07-01 07:35:00,48.79,leq,leq,19
2025-07-01 07:40:00,55.17,leq,leq,19
2025-07-01 07:45:00,72.41,leq,leq,19
2025-07-01 07:50:00,44.78,leq,leq,19
2025-07-01 07:55:00,71.23,leq,leq,19
2025-07-01 08:00:00,43.52,leq,leq,19
2025-07-01 08:05:00,61.84,leq,leq,19
2025-07-01 08:10:00,57.99,leq,leq,19
2025-07-01 08:15:00,49.02,leq,leq,19
2025-07-01 00:00:00,51.24,leq,leq,20
2025-07-01 00:05:00,48.21,leq,leq,20
2025-07-01 00:10:00,40.19,leq,leq,20
2025-07-01 00:15:00,47.19,leq,leq,20
2025-07-01 00:20:00,52.52,leq,leq,20
2025-07-01 00:25:00,62.25,leq,leq,20
2025-07-01 00:30:00,79.0,leq,leq,20
2025-07-01 00:35:00,77.26,leq,leq,20
2025-07-01 00:40:00,61.21,leq,leq,20
2025-07-01 00:45:00,69.48,leq,leq,20
2025-07-01 00:50:00,63.49,leq,leq,20
2025-07-01 00:55:00,67.7,leq,leq,20
2025-07-01 01:00:00,48.89,leq,leq,20
2025-07-01 01:05:00,65.51,leq,leq,20
2025-07-01 01:10:00,46.42,leq,leq,20
2025-07-01 01:15:00,47.81,leq,leq,20
2025-07-01 01:20:00,44.39,leq,leq,20
2025-07-01 01:25:00,51.86,leq,leq,20
2025-07-01 01:30:00,54.19,leq,leq,20
2025-07-01 01:35:00,70.24,leq,leq,20
2025-07-01 01:40:00,70.53,leq,leq,20
2025-07-01 01:45:00,77.28,leq,leq,20
2025-07-01 01:50:00,58.95,leq,leq,20
2025-07-01 01:55:00,61.91,leq,leq,20
2025-07-01 02:00:00,49.15,leq,leq,20
2025-07-01 02:05:00,46.65,leq,leq,20
2025-07-01 02:10:00,56.41,leq,leq,20
2025-07-01 02:15:00,76.19,leq,leq,20
2025-07-01 02:20:00,62.22,leq,leq,20
2025-07-01 02:25:00,66.98,leq,leq,20
2025-07-01 02:30:00,75.92,leq,leq,20
2025-07-01 02:35:00,67.66,leq,leq,20
2025-07-01 02:40:00,50.15,leq,leq,20
2025-07-01 02:45:00,52.19,leq,leq,20
2025-07-01 02:50:00,67.92,leq,leq,20
2025-07-01 02:55:00,53.85,leq,leq,20
2025-07-01 03:00:00,63.56,leq,leq,20
2025-07-01 03:05:00,66.58,leq,leq,20
2025-07-01 03:10:00,70.03,leq,leq,20
2025-07-01 03:15:00,62.95,leq,leq,20
2025-07-01 03:20:00,66.17,leq,leq,20
2025-07-01 03:25:00,62.07,leq,leq,20
2025-07-01 03:30:00,72.41,leq,leq,20
2025-07-01 03:35:00,55.27,leq,leq,20
2025-07-01 03:40:00,58.67,leq,leq,20
2025-07-01 03:45:00,53.03,leq,leq,20
2025-07-01 03:50:00,63.19,leq,leq,20
2025-07-01 03:55:00,41.8,leq,leq,20
2025-07-01 04:00:00,45.85,leq,leq,20
2025-07-01 04:05:00,50.38,leq,leq,20
2025-07-01 04:10:00,47.21,leq,leq,20
2025-07-01 04:15:00,42.54,leq,leq,20
2025-07-01 04:20:00,71.92,leq,leq,20
2025-07-01 04:25:00,45.03,leq,leq,20
2025-07-01 04:30:00,41.79,leq,leq,20
2025-07-01 04:35:00,66.64,leq,leq,20
2025-07-01 04:40:00,54.49,leq,leq,20
2025-07-01 04:45:00,68.37,leq,leq,20
2025-07-01 04:50:00,72.62,leq,leq,20
2025-07-01 04:55:00,50.33,leq,leq,20
2025-07-01 05:00:00,55.77,leq,leq,20
2025-07-01 05:05:00,71.16,leq,leq,20
2025-07-01 05:10:00,75.01,leq,leq,20
2025-07-01 05:15:00,62.38,leq,leq,20
2025-07-01 05:20:00,55.61,leq,leq,20
2025-07-01 05:25:00,77.71,leq,leq,20
2025-07-01 05:30:00,53.02,leq,leq,20
2025-07-01 05:35:00,79.43,leq,leq,20
2025-07-01 05:40:00,43.97,leq,leq,20
2025-07-01 05:45:00,74.06,leq,leq,20
2025-07-01 05:50:00,47.49,leq,leq,20
2025-07-01 05:55:00,46.34,leq,leq,20
2025-07-01 06:00:00,48.84,leq,leq,20
2025-07-01 06:05:00,61.82,leq,leq,20
2025-07-01 06:10:00,63.11,leq,leq,20
2025-07-01 06:15:00,68.2,leq,leq,20
2025-07-01 06:20:00,47.86,leq,leq,20
2025-07-01 06:25:00,75.43,leq,leq,20
2025-07-01 06:30:00,58.88,leq,leq,20
2025-07-01 06:35:00,73.97,leq,leq,20
2025-07-01 06:40:00,41.66,leq,leq,20
2025-07-01 06:45:00,73.08,leq,leq,20
2025-07-01 06:50:00,75.58,leq,leq,20
2025-07-01 06:55:00,42.24,leq,leq,20
2025-07-01 07:00:00,43.69,leq,leq,20
2025-07-01 07:05:00,50.21,leq,leq,20
2025-07-01 07:10:00,66.84,leq,leq,20
2025-07-01 07:15:00,73.26,leq,leq,20
2025-07-01 07:20:00,67.35,leq,leq,20
2025-07-01 07:25:00,66.08,leq,leq,20
2025-07-01 07:30:00,67.44,leq,leq,20
2025-07-01 07:35:00,54.77,leq,leq,20
2025-07-01 07:40:00,48.29,leq,leq,20
2025-07-01 07:45:00,61.64,leq,leq,20
2025-07-01 07:50:00,51.11,leq,leq,20
2025-07-01 07:55:00,52.02,leq,leq,20
2025-07-01 08:00:00,53.39,leq,leq,20
2025-07-01 08:05:00,79.06,leq,leq,20
2025-07-01 08:10:00,79.04,leq,leq,20
2025-07-01 08:15:00,66.52,leq,leq,20
2025-07-01 00:00:00,41.23,leq,leq,21
2025-07-01 00:05:00,76.03,leq,leq,21
2025-07-01 00:10:00,56.38,leq,leq,21
2025-07-01 00:15:00,57.25,leq,leq,21
2025-07-01 00:20:00,63.57,leq,leq,21
2025-07-01 00:25:00,55.69,leq,leq,21
2025-07-01 00:30:00,53.55,leq,leq,21
2025-07-01 00:35:00,63.9,leq,leq,21
2025-07-01 00:40:00,73.23,leq,leq,21
2025-07-01 00:45:00,59.39,leq,leq,21
2025-07-01 00:50:00,72.58,leq,leq,21
2025-07-01 00:55:00,68.05,leq,leq,21
2025-07-01 01:00:00,78.99,leq,leq,21
2025-07-01 01:05:00,54.8,leq,leq,21
2025-07-01 01:10:00,67.17,leq,leq,21
2025-07-01 01:15:00,77.18,leq,leq,21
2025-07-01 01:20:00,62.03,leq,leq,21
2025-07-01 01:25:00,66.61,leq,leq,21
2025-07-01 01:30:00,66.55,leq,leq,21
2025-07-01 01:35:00,77.83,leq,leq,21
2025-07-01 01:40:00,69.46,leq,leq,21
2025-07-01 01:45:00,51.53,leq,leq,21
2025-07-01 01:50:00,62.42,leq,leq,21
2025-07-01 01:55:00,56.32,leq,leq,21
2025-07-01 02:00:00,40.94,leq,leq,21
2025-07-01 02:05:00,43.99,leq,leq,21
2025-07-01 02:10:00,70.39,leq,leq,21
2025-07-01 02:15:00,74.66,leq,leq,21
2025-07-01 02:20:00,62.36,leq,leq,21
2025-07-01 02:25:00,43.95,leq,leq,21
2025-07-01 02:30:00,54.92,leq,leq,21
2025-07-01 02:35:00,54.38,leq,leq,21
2025-07-01 02:40:00,49.24,leq,leq,21
2025-07-01 02:45:00,52.97,leq,leq,21
2025-07-01 02:50:00,63.32,leq,leq,21
2025-07-01 02:55:00,45.0,leq,leq,21
2025-07-01 03:00:00,78.88,leq,leq,21
2025-07-01 03:05:00,64.39,leq,leq,21
2025-07-01 03:10:00,63.28,leq,leq,21
2025-07-01 03:15:00,68.14,leq,leq,21
2025-07-01 03:20:00,68.08,leq,leq,21
2025-07-01 03:25:00,58.73,leq,leq,21
2025-07-01 03:30:00,79.34,leq,leq,21
2025-07-01 03:35:00,49.05,leq,leq,21
2025-07-01 03:40:00,71.85,leq,leq,21
2025-07-01 03:45:00,61.68,leq,leq,21
2025-07-01 03:50:00,59.75,leq,leq,21
2025-07-01 03:55:00,57.12,leq,leq,21
2025-07-01 04:00:00,56.94,leq,leq,21
2025-07-01 04:05:00,74.72,leq,leq,21
2025-07-01 04:10:00,76.74,leq,leq,21
2025-07-01 04:15:00,53.42,leq,leq,21
2025-07-01 04:20:00,47.1,leq,leq,21
2025-07-01 04:25:00,70.15,leq,leq,21
2025-07-01 04:30:00,53.07,leq,leq,21
2025-07-01 04:35:00,77.27,leq,leq,21
2025-07-01 04:40:00,58.83,leq,leq,21
2025-07-01 04:45:00,66.45,leq,leq,21
2025-07-01 04:50:00,72.39,leq,leq,21
2025-07-01 04:55:00,45.7,leq,leq,21
2025-07-01 05:00:00,74.1,leq,leq,21
2025-07-01 05:05:00,79.8,leq,leq,21
2025-07-01 05:10:00,56.11,leq,leq,21
2025-07-01 05:15:00,67.69,leq,leq,21
2025-07-01 05:20:00,71.49,leq,leq,21
2025-07-01 05:25:00,57.4,leq,leq,21
2025-07-01 05:30:00,44.51,leq,leq,21
2025-07-01 05:35:00,45.25,leq,leq,21
2025-07-01 05:40:00,55.89,leq,leq,21
2025-07-01 05:45:00,77.33,leq,leq,21
2025-07-01 05:50:00,52.23,leq,leq,21
2025-07-01 05:55:00,54.49,leq,leq,21
2025-07-01 06:00:00,54.25,leq,leq,21
2025-07-01 06:05:00,42.06,leq,leq,21
2025-07-01 06:10:00,44.81,leq,leq,21
2025-07-01 06:15:00,62.4,leq,leq,21
2025-07-01 06:20:00,73.86,leq,leq,21
2025-07-01 06:25:00,51.58,leq,leq,21
2025-07-01 06:30:00,60.31,leq,leq,21
2025-07-01 06:35:00,44.48,leq,leq,21
2025-07-01 06:40:00,42.45,leq,leq,21
2025-07-01 06:45:00,78.67,leq,leq,21
2025-07-01 06:50:00,72.68,leq,leq,21
2025-07-01 06:55:00,72.58,leq,leq,21
2025-07-01 07:00:00,65.74,leq,leq,21
2025-07-01 07:05:00,47.47,leq,leq,21
2025-07-01 07:10:00,40.31,leq,leq,21
2025-07-01 07:15:00,66.24,leq,leq,21
2025-07-01 07:20:00,60.92,leq,leq,21
2025-07-01 07:25:00,58.88,leq,leq,21
2025-07-01 07:30:00,76.29,leq,leq,21
2025-07-01 07:35:00,51.75,leq,leq,21
2025-07-01 07:40:00,40.56,leq,leq,21
2025-07-01 07:45:00,44.4,leq,leq,21
2025-07-01 07:50:00,43.94,leq,leq,21
2025-07-01 07:55:00,64.54,leq,leq,21
2025-07-01 08:00:00,67.95,leq,leq,21
2025-07-01 08:05:00,58.3,leq,leq,21
2025-07-01 08:10:00,52.55,leq,leq,21
2025-07-01 08:15:00,65.15,leq,leq,21
2025-07-01 00:00:00,64.56,leq,leq,22
2025-07-01 00:05:00,51.17,leq,leq,22
2025-07-01 00:10:00,41.72,leq,leq,22
2025-07-01 00:15:00,74.79,leq,leq,22
2025-07-01 00:20:00,42.26,leq,leq,22
2025-07-01 00:25:00,53.68,leq,leq,22
2025-07-01 00:30:00,63.35,leq,leq,22
2025-07-01 00:35:00,75.1,leq,leq,22
2025-07-01 00:40:00,65.72,leq,leq,22
2025-07-01 00:45:00,75.92,leq,leq,22
2025-07-01 00:50:00,45.1,leq,leq,22
2025-07-01 00:55:00,52.91,leq,leq,22
2025-07-01 01:00:00,64.64,leq,leq,22
2025-07-01 01:05:00,59.3,leq,leq,22
2025-07-01 01:10:00,53.9,leq,leq,22
2025-07-01 01:15:00,67.77,leq,leq,22
2025-07-01 01:20:00,66.52,leq,leq,22
2025-07-01 01:25:00,72.89,leq,leq,22
2025-07-01 01:30:00,57.53,leq,leq,22
2025-07-01 01:35:00,63.23,leq,leq,22
2025-07-01 01:40:00,73.44,leq,leq,22
2025-07-01 01:45:00,50.69,leq,leq,22
2025-07-01 01:50:00,45.12,leq,leq,22
2025-07-01 01:55:00,50.42,leq,leq,22
2025-07-01 02:00:00,71.94,leq,leq,22
2025-07-01 02:05:00,45.83,leq,leq,22
2025-07-01 02:10:00,67.66,leq,leq,22
2025-07-01 02:15:00,65.67,leq,leq,22
2025-07-01 02:20:00,47.35,leq,leq,22
2025-07-01 02:25:00,46.41,leq,leq,22
2025-07-01 02:30:00,79.38,leq,leq,22
2025-07-01 02:35:00,59.81,leq,leq,22
2025-07-01 02:40:00,55.01,leq,leq,22
2025-07-01 02:45:00,62.4,leq,leq,22
2025-07-01 02:50:00,52.71,leq,leq,22
2025-07-01 02:55:00,42.53,leq,leq,22
2025-07-01 03:00:00,60.51,leq,leq,22
2025-07-01 03:05:00,74.46,leq,leq,22
2025-07-01 03:10:00,62.42,leq,leq,22
2025-07-01 03:15:00,66.57,leq,leq,22
2025-07-01 03:20:00,51.45,leq,leq,22
2025-07-01 03:25:00,48.8,leq,leq,22
2025-07-01 03:30:00,78.99,leq,leq,22
2025-07-01 03:35:00,69.91,leq,leq,22
2025-07-01 03:40:00,48.96,leq,leq,22
2025-07-01 03:45:00,65.84,leq,leq,22
2025-07-01 03:50:00,41.74,leq,leq,22
2025-07-01 03:55:00,74.61,leq,leq,22
2025-07-01 04:00:00,70.17,leq,leq,22
2025-07-01 04:05:00,70.52,leq,leq,22
2025-07-01 04:10:00,78.25,leq,leq,22
2025-07-01 04:15:00,74.58,leq,leq,22
2025-07-01 04:20:00,72.82,leq,leq,22
2025-07-01 04:25:00,64.94,leq,leq,22
2025-07-01 04:30:00,44.06,leq,leq,22
2025-07-01 04:35:00,60.56,leq,leq,22
2025-07-01 04:40:00,52.72,leq,leq,22
2025-07-01 04:45:00,42.23,leq,leq,22
2025-07-01 04:50:00,59.75,leq,leq,22
2025-07-01 04:55:00,64.41,leq,leq,22
2025-07-01 05:00:00,78.16,leq,leq,22
2025-07-01 05:05:00,61.78,leq,leq,22
2025-07-01 05:10:00,64.62,leq,leq,22
2025-07-01 05:15:00,65.48,leq,leq,22
2025-07-01 05:20:00,78.68,leq,leq,22
2025-07-01 05:25:00,75.82,leq,leq,22
2025-07-01 05:30:00,72.17,leq,leq,22
2025-07-01 05:35:00,47.57,leq,leq,22
2025-07-01 05:40:00,46.16,leq,leq,22
2025-07-01 05:45:00,48.57,leq,leq,22
2025-07-01 05:50:00,66.15,leq,leq,22
2025-07-01 05:55:00,63.46,leq,leq,22
2025-07-01 06:00:00,78.71,leq,leq,22
2025-07-01 06:05:00,78.32,leq,leq,22
2025-07-01 06:10:00,60.91,leq,leq,22
2025-07-01 06:15:00,47.27,leq,leq,22
2025-07-01 06:20:00,42.45,leq,leq,22
2025-07-01 06:25:00,43.51,leq,leq,22
2025-07-01 06:30:00,78.42,leq,leq,22
2025-07-01 06:35:00,68.43,leq,leq,22
2025-07-01 06:40:00,42.36,leq,leq,22
2025-07-01 06:45:00,72.89,leq,leq,22
2025-07-01 06:50:00,67.63,leq,leq,22
2025-07-01 06:55:00,65.59,leq,leq,22
2025-07-01 07:00:00,62.62,leq,leq,22
2025-07-01 07:05:00,46.1,leq,leq,22
2025-07-01 07:10:00,49.39,leq,leq,22
2025-07-01 07:15:00,79.52,leq,leq,22
2025-07-01 07:20:00,75.5,leq,leq,22
2025-07-01 07:25:00,43.3,leq,leq,22
2025-07-01 07:30:00,54.65,leq,leq,22
2025-07-01 07:35:00,64.15,leq,leq,22
2025-07-01 07:40:00,43.28,leq,leq,22
2025-07-01 07:45:00,45.67,leq,leq,22
2025-07-01 07:50:00,69.01,leq,leq,22
2025-07-01 07:55:00,61.36,leq,leq,22
2025-07-01 08:00:00,47.91,leq,leq,22
2025-07-01 08:05:00,52.77,leq,leq,22
2025-07-01 08:10:00,42.77,leq,leq,22
2025-07-01 08:15:00,56.36,leq,leq,22
2025-07-01 00:00:00,62.02,leq,leq,23
2025-07-01 00:05:00,48.12,leq,leq,23
2025-07-01 00:10:00,67.38,leq,leq,23
2025-07-01 00:15:00,68.61,leq,leq,23
2025-07-01 00:20:00,65.19,leq,leq,23
2025-07-01 00:25:00,64.43,leq,leq,23
2025-07-01 00:30:00,69.83,leq,leq,23
2025-07-01 00:35:00,52.65,leq,leq,23
2025-07-01 00:40:00,60.73,leq,leq,23
2025-07-01 00:45:00,50.89,leq,leq,23
2025-07-01 00:50:00,66.7,leq,leq,23
2025-07-01 00:55:00,60.77,leq,leq,23
2025-07-01 01:00:00,76.27,leq,leq,23
2025-07-01 01:05:00,63.63,leq,leq,23
2025-07-01 01:10:00,65.83,leq,leq,23
2025-07-01 01:15:00,53.87,leq,leq,23
2025-07-01 01:20:00,55.67,leq,leq,23
2025-07-01 01:25:00,58.45,leq,leq,23
2025-07-01 01:30:00,65.1,leq,leq,23
2025-07-01 01:35:00,43.42,leq,leq,23
2025-07-01 01:40:00,74.62,leq,leq,23
2025-07-01 01:45:00,65.58,leq,leq,23
2025-07-01 01:50:00,56.39,leq,leq,23
2025-07-01 01:55:00,52.24,leq,leq,23
2025-07-01 02:00:00,45.33,leq,leq,23
2025-07-01 02:05:00,48.25,leq,leq,23
2025-07-01 02:10:00,45.32,leq,leq,23
2025-07-01 02:15:00,43.77,leq,leq,23
2025-07-01 02:20:00,53.67,leq,leq,23
2025-07-01 02:25:00,52.01,leq,leq,23
2025-07-01 02:30:00,64.57,leq,leq,23
2025-07-01 02:35:00,79.13,leq,leq,23
2025-07-01 02:40:00,50.26,leq,leq,23
2025-07-01 02:45:00,54.12,leq,leq,23
2025-07-01 02:50:00,66.16,leq,leq,23
